"","tweet","date","lat","lon","isretweet","retweeted","retweetcount","favoritecount","favorited","score"
"8515","RT @SF_DPH: free webinar: PrEP for Transgender and gender non-conforming individuals https://t.co/f1FcSdqztJ #PrEPTalkSF https://t.co/8mGcB‚Ä¶","2016-09-21 02:14:49",NA,NA,"TRUE","FALSE","1","0","FALSE",1
"8516","RT @Juliane_ubm: 7 Hottest Transgender People Who Are Ruling Modeling Industry https://t.co/TqmEKixdjh","2016-09-22 04:57:21",NA,NA,"TRUE","FALSE","27","0","FALSE",1
"8517","My old boss just gave me some Kaiser contacts, in hopes I can possibly get started in a career in transgender healthcare. I'm so excited! Ì†ΩÌ∏ç","2016-09-21 02:13:35",NA,NA,"FALSE","FALSE","0","1","FALSE",0
"8518","I remember when some fuckwad told me my transgender boyfriend was gross and I almost strangled that hoe. #lgbt we are all the same Ì†ºÌø≥Ô∏è‚ÄçÌ†ºÌºà","2016-09-20 22:30:27",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"8519","Alexis Arquette's Cause of Death Revealed, Actress Battled HIV for 29 Years: The actress and transgender advo... https://t.co/OwRO653mEx","2016-09-20 23:29:16",NA,NA,"FALSE","FALSE","0","0","FALSE",-1
"8520","RT @HollyGoNightly1: Could've saved this bullshit and wrote ""transgender couple has child"".  Y'all are trash. https://t.co/LKx71reRwU","2016-09-23 17:25:40",NA,NA,"TRUE","FALSE","702","0","FALSE",-2
"8521","Hari Nef Tells Vogue What It's Like Being A Transgender Model https://t.co/V03LNipiE6","2016-09-22 06:25:35",NA,NA,"FALSE","FALSE","0","0","FALSE",1
"8522","7 Hottest Transgender People Who Are Ruling Modeling Industry https://t.co/AOKTAy7i8M","2016-09-22 08:35:09",NA,NA,"FALSE","FALSE","0","0","FALSE",1
"8523","RT @WestJournalism: Navy Forcing All Sailors To Undergo Transgender Education Training https://t.co/M8AOIIKfF1 #tcot https://t.co/Wsmb4Qmgqf","2016-09-21 04:23:37",NA,NA,"TRUE","FALSE","6","0","FALSE",0
"8524","RT @splcenter: HUD Extends Nondiscrimination Protection at Homeless Shelters to Transgender People https://t.co/zNJAB8arvt https://t.co/gOR‚Ä¶","2016-09-21 23:34:20",NA,NA,"TRUE","FALSE","42","0","FALSE",1
"8525","RT @djbratpack: RT pls (TY) * 1st TRANSGENDER SUICIDE HOTLINE now up &amp; running in US.
 
Trans Lifeline: 877-565-8860   #LGBT #Transgender #‚Ä¶","2016-09-17 17:09:06",NA,NA,"TRUE","FALSE","18","0","FALSE",-1
"8526","RT @Juliane_ubm: 7 Hottest Transgender People Who Are Ruling Modeling Industry https://t.co/TqmEKixdjh","2016-09-22 04:59:33",NA,NA,"TRUE","FALSE","27","0","FALSE",1
"8527","Obama's USA, the military is for failed social experimentation not fighting a war against naked Islamic aggression
https://t.co/nzkZ98y6cQ","2016-09-19 22:50:38",NA,NA,"FALSE","FALSE","0","0","FALSE",-1
"8528","Transgender former Navy SEAL says TSA humiliated her https://t.co/lhp3DHnuEZ","2016-09-22 10:45:48",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"8529","RT @djbratpack: RT pls (TY) * 1st TRANSGENDER SUICIDE HOTLINE now up &amp; running in US.
 
Trans Lifeline: 877-565-8860   #LGBT #Transgender #‚Ä¶","2016-09-17 17:09:06",NA,NA,"TRUE","FALSE","18","0","FALSE",-1
"8530","Welcome news for #transgender people esp since they are more likely to be homeless (which sucks and is another stor‚Ä¶ https://t.co/NKoajqQ5CT","2016-09-22 14:13:32",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"8531","I can do the surgery,no tax money.Chelsea Manning Sentenced to 14 Days in Solitary Confinement After Suicide Attempt https://t.co/4pFa6LqKMC","2016-09-23 15:30:17",NA,NA,"FALSE","FALSE","0","0","FALSE",-1
"8532","Pastor Anne Graham: God let 9/11 happen because of transgender people in bathrooms https://t.co/PRnSqGE4pa","2016-09-14 03:30:42",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"8533","7 Hottest Transgender People Who Are Ruling Modeling Industry https://t.co/xmbWdMRK29","2016-09-21 01:14:56",NA,NA,"FALSE","FALSE","0","0","FALSE",1
"8534","Transgender Mexican citizen sues Indiana to change name to match gender identity via Family Law ... https://t.co/phJz6CL7Ea","2016-09-18 12:35:45",NA,NA,"FALSE","FALSE","0","0","FALSE",-1
"8535","RT @benshapiro: NBA will bash Charlotte because of transgender bathrooms. But the Hornets actually get LOOTED and no response. https://t.co‚Ä¶","2016-09-22 18:00:41",NA,NA,"TRUE","FALSE","1266","0","FALSE",-1
"8536","RT @HollyGoNightly1: Could've saved this bullshit and wrote ""transgender couple has child"".  Y'all are trash. https://t.co/LKx71reRwU","2016-09-23 17:34:15",NA,NA,"TRUE","FALSE","707","0","FALSE",-2
"8537","Memo to the Washington Post: The Bible Does Reject 'Transgender' Behavior | The Stream https://t.co/f3cJsqHqAj","2016-09-17 16:27:53",NA,NA,"FALSE","FALSE","0","0","FALSE",-1
"8538","Barcelona Pageant Celebrates Transgender Women https://t.co/QKweiubgqc https://t.co/MB5cYS03ho","2016-09-22 15:51:13",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"8539","RT @lorenaoneil: Jeffrey Tambor: ""I would not be unhappy were I the last cisgender male to play a female transgender on television.""
https:‚Ä¶","2016-09-19 01:36:24",NA,NA,"TRUE","FALSE","35","0","FALSE",-1
"8540","RT @CutterStreeby: ""Blackness troubles gender ... Blackness makes for gender trouble."" https://t.co/EGS2zVegA3 https://t.co/uolCPP49V4","2016-09-16 10:20:54",NA,NA,"TRUE","FALSE","1","0","FALSE",-2
"8541","Super religious people basically say I don't exist.
Yes I do.
And being transgender isn't a mental illness","2016-09-18 18:26:09",NA,NA,"FALSE","FALSE","1","13","FALSE",0
"8542","RT @AustenLionheart: It's OFFICIAL! A transgender theology resource is coming to stores near you, Spring 2018, written by yours truly!! Ì†ºÌæâÌ†ºÌæâÌ†ºÌæâ‚Ä¶","2016-09-17 10:24:32",NA,NA,"TRUE","FALSE","35","0","FALSE",0
"8543","#transgender Great - must sharing! @BiDalich @kenwaymicheal @VxExx https://t.co/3ktXnraKB6","2016-09-19 18:37:18",NA,NA,"FALSE","FALSE","2","8","FALSE",1
"8544","Wednesday's Transgender News is posted: https://t.co/lenUHiTHPf or https://t.co/yEDkRgOctc #LGBT #trans #transgender","2016-09-21 15:56:19",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"8545","RT @HollyGoNightly1: Could've saved this bullshit and wrote ""transgender couple has child"".  Y'all are trash. https://t.co/LKx71reRwU","2016-09-23 17:32:06",NA,NA,"TRUE","FALSE","700","0","FALSE",-2
"8546","RT @HollyGoNightly1: Could've saved this bullshit and wrote ""transgender couple has child"".  Y'all are trash. https://t.co/LKx71reRwU","2016-09-23 17:32:22",NA,NA,"TRUE","FALSE","700","0","FALSE",-2
"8547","My old boss just gave me some Kaiser contacts, in hopes I can possibly get started in a career in transgender healthcare. I'm so excited! Ì†ΩÌ∏ç","2016-09-21 02:13:35",NA,NA,"FALSE","FALSE","0","1","FALSE",0
"8548","RT @Juliane_ubm: 7 Hottest Transgender People Who Are Ruling Modeling Industry https://t.co/TqmEKixdjh","2016-09-22 04:56:59",NA,NA,"TRUE","FALSE","27","0","FALSE",1
"8549","Freshly #showered and #diapered #ddlg #abdl #littles #translittles #transgender #mtf #hrt #babygirl #bambinodiapers‚Ä¶ https://t.co/8IGV1eMwXC","2016-09-21 01:50:35",NA,NA,"FALSE","FALSE","0","6","FALSE",0
"8550","Stop the Federal Military's Transgender Policy https://t.co/AlhxruaJ8R","2016-09-20 22:24:14",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"8551","@BlerdyShani i wouldve been anti-trans, but didn't even know what a transgender person was.","2016-09-20 23:16:54",NA,NA,"FALSE","FALSE","0","1","FALSE",0
"8552","RT @HollyGoNightly1: Could've saved this bullshit and wrote ""transgender couple has child"".  Y'all are trash. https://t.co/LKx71reRwU","2016-09-23 17:25:35",NA,NA,"TRUE","FALSE","702","0","FALSE",-2
"8553","RT @TRANZGENDR: Transgender Actress Jen Richards Cast in 'Nashville'

https://t.co/hz3M4nXAy7

#transgender #girlslikeus #lgbtq https://t.c‚Ä¶","2016-09-22 05:46:59",NA,NA,"TRUE","FALSE","24","0","FALSE",0
"8554","Transgender former Navy SEAL says TSA humiliated her - CNN https://t.co/mABoRIbprA","2016-09-22 08:27:05",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"8555","RT @WestJournalism: Navy Forcing All Sailors To Undergo Transgender Education Training https://t.co/M8AOIIKfF1 #tcot https://t.co/Wsmb4Qmgqf","2016-09-21 03:50:50",NA,NA,"TRUE","FALSE","6","0","FALSE",0
"8556","RT @splcenter: HUD Extends Nondiscrimination Protection at Homeless Shelters to Transgender People https://t.co/zNJAB8arvt https://t.co/gOR‚Ä¶","2016-09-21 23:33:32",NA,NA,"TRUE","FALSE","42","0","FALSE",1
"8557","Great talk at #GLMA2016 on community health priorities identified by transgender people in Louisville, KY! https://t.co/c8KR8bhBZv","2016-09-17 17:08:52",NA,NA,"FALSE","FALSE","0","1","FALSE",1
"8558","RT @Juliane_ubm: 7 Hottest Transgender People Who Are Ruling Modeling Industry https://t.co/TqmEKixdjh","2016-09-22 04:58:59",NA,NA,"TRUE","FALSE","27","0","FALSE",1
"8559","I came to accept something that I imagine went through a sequence similar to that of transgender people accepting that they're trans.","2016-09-19 22:31:49",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"8560","Transgender former Navy SEAL says TSA humiliated her https://t.co/n90NB01D7D","2016-09-22 10:45:47",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"8561","Great talk at #GLMA2016 on community health priorities identified by transgender people in Louisville, KY! https://t.co/c8KR8bhBZv","2016-09-17 17:08:52",NA,NA,"FALSE","FALSE","0","1","FALSE",1
"8562","#Victory! Court orders WI school to immediately halt discriminatory policy against‚Ä¶ https://t.co/Iog9F6pYg8","2016-09-22 14:09:24",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"8563","RT @gerfingerpoken: N. C. Correct. Transgender Restrooms Not Civil Right - American Thinker - https://t.co/RKD8uHTz5y #PJNET 999 - https://‚Ä¶","2016-09-23 15:22:28",NA,NA,"TRUE","FALSE","5","0","FALSE",2
"8564","RT @USocialWork: #Undocumented #transgender activist @JennicetG packed the room for our 1st #SocialJustice event of the year. #LGBTQ https:‚Ä¶","2016-09-14 03:01:00",NA,NA,"TRUE","FALSE","4","0","FALSE",-1
"8565","RT @GaySayHello: Transgender actor axed from cast of EastEnders: Riley Carter Millington was first transgender actor to play c... https://t‚Ä¶","2016-09-21 01:14:31",NA,NA,"TRUE","FALSE","1","0","FALSE",0
"8566","There are only 2 natural genders in the world: A MaN &amp; a WOMAN! I don't know other #genders. Transgender is not a natural thing, so is fake!","2016-09-18 11:38:19",NA,NA,"FALSE","FALSE","0","0","FALSE",-1
"8567","RT @benshapiro: NBA will bash Charlotte because of transgender bathrooms. But the Hornets actually get LOOTED and no response. https://t.co‚Ä¶","2016-09-22 17:58:56",NA,NA,"TRUE","FALSE","1266","0","FALSE",-1
"8568","RT @HollyGoNightly1: Could've saved this bullshit and wrote ""transgender couple has child"".  Y'all are trash. https://t.co/LKx71reRwU","2016-09-23 17:34:00",NA,NA,"TRUE","FALSE","707","0","FALSE",-2
"8569","Transgender students in Michigan just got a big helping hand from the state: Hours of heated‚Ä¶ https://t.co/jCKwN1l9ZZ | @thinkprogress","2016-09-15 08:44:08",NA,NA,"FALSE","FALSE","0","0","FALSE",1
"8570","Women&amp;#8217;s shelters must admit &amp;#8216;transgender&amp;#8217; men: Obama admin rule ‚Äì Shelters can no longer deny... https://t.co/rwa8DXBUjQ","2016-09-22 15:50:08",NA,NA,"FALSE","FALSE","0","0","FALSE",-1
"8571","RT @lorenaoneil: Jeffrey Tambor: ""I would not be unhappy were I the last cisgender male to play a female transgender on television.""
https:‚Ä¶","2016-09-19 01:33:43",NA,NA,"TRUE","FALSE","35","0","FALSE",-1
"8572","""Blackness troubles gender ... Blackness makes for gender trouble."" https://t.co/EGS2zVegA3 https://t.co/uolCPP49V4","2016-09-16 10:07:18",NA,NA,"FALSE","FALSE","1","1","FALSE",-2
"8573","Memo to the Washington Post: The Bible Does Reject 'Transgender' Behavior | The Stream https://t.co/jPE43exFjY","2016-09-18 12:26:37",NA,NA,"FALSE","FALSE","0","0","FALSE",-1
"8574","This Transgender Boy Gave A Powerful Speech To Counter Fear At His School https://t.co/dOG3z7pvTJ","2016-09-17 09:03:42",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"8575","RT @OTripleC: The Human Sexuality class at OCCC will host a Transgender Panel on Monday September 26th.  The panel will include... https://‚Ä¶","2016-09-19 18:02:47",NA,NA,"TRUE","FALSE","1","0","FALSE",0
"8576","Phenomenal seminar today on school law regarding same-sex and transgender law in a private school setting. https://t.co/uZHnHvOegJ","2016-09-21 15:51:33",NA,NA,"FALSE","FALSE","0","0","FALSE",1
"8577","RT @HollyGoNightly1: Could've saved this bullshit and wrote ""transgender couple has child"".  Y'all are trash. https://t.co/LKx71reRwU","2016-09-23 17:31:50",NA,NA,"TRUE","FALSE","700","0","FALSE",-2
"8578","RT @HollyGoNightly1: Could've saved this bullshit and wrote ""transgender couple has child"".  Y'all are trash. https://t.co/LKx71reRwU","2016-09-23 17:32:06",NA,NA,"TRUE","FALSE","700","0","FALSE",-2
"8579","Freshly #showered and #diapered #ddlg #abdl #littles #translittles #transgender #mtf #hrt #babygirl #bambinodiapers‚Ä¶ https://t.co/8IGV1eMwXC","2016-09-21 01:50:35",NA,NA,"FALSE","FALSE","0","6","FALSE",0
"8580","RT @Juliane_ubm: 7 Hottest Transgender People Who Are Ruling Modeling Industry https://t.co/TqmEKixdjh","2016-09-22 04:56:56",NA,NA,"TRUE","FALSE","27","0","FALSE",1
"8581","Transgender 8-YEAR-OLD Featured in Dallas Pride Parade https://t.co/s8rLhR3Huv","2016-09-21 01:39:01",NA,NA,"FALSE","FALSE","0","0","FALSE",1
"8582","Trial begins for transgender woman brutally murdered in Fort Myers:‚Ä¶ https://t.co/Eqw0D7cb5m #Today_In_PortCharlotte CharlotteCountyCares","2016-09-20 22:22:15",NA,NA,"FALSE","FALSE","0","0","FALSE",-1
"8583","Transgender 8-YEAR-OLD Featured in Dallas Pride Parade #dallas #bees https://t.co/MHgR7uvl9N","2016-09-20 23:04:33",NA,NA,"FALSE","FALSE","0","1","FALSE",1
"8584","RT @HollyGoNightly1: Could've saved this bullshit and wrote ""transgender couple has child"".  Y'all are trash. https://t.co/LKx71reRwU","2016-09-23 17:25:34",NA,NA,"TRUE","FALSE","702","0","FALSE",-2
"8585","@romaliciouss wait really?
https://t.co/KC98aZB2Gc
https://t.co/KMcByXogRE","2016-09-22 05:41:06",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"8586","RT @NOH8Campaign: Teen becomes his school football team's first transgender player #NOH8 https://t.co/5qbIPd9UJe","2016-09-22 08:21:01",NA,NA,"TRUE","FALSE","222","0","FALSE",0
"8587","@ItsAshleyBroski Five: Calling me a ""Man-Queen"" because you have nothing better else to say. Correct term is transgender. Fix Yo Lyfe!","2016-09-21 02:55:40",NA,NA,"FALSE","FALSE","0","0","FALSE",2
"8588","RT @_anniedickerson: Kenzie said ""transgender"" when she was trying to use the word ""unisex"" so there's that","2016-09-21 23:32:56",NA,NA,"TRUE","FALSE","4","0","FALSE",0
"8589","Dee Whigham, transgender woman of color murdered. #sayhername","2016-09-17 17:06:19",NA,NA,"FALSE","FALSE","0","1","FALSE",0
"8590","RT @Juliane_ubm: 7 Hottest Transgender People Who Are Ruling Modeling Industry https://t.co/TqmEKixdjh","2016-09-22 04:57:59",NA,NA,"TRUE","FALSE","27","0","FALSE",1
"8591","Navy Requires All Sailors to Undergo Transgender Education by July 2017 - Breitbart https://t.co/yoDrfDeLaq","2016-09-19 21:19:45",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"8592","@shanedawson @MsBlaireWhite @mileysrcyrs they hate her because they hate transgender conservatives","2016-09-20 22:43:56",NA,NA,"FALSE","FALSE","0","1","FALSE",-2
"8593","Dee Whigham, transgender woman of color murdered. #sayhername","2016-09-17 17:06:19",NA,NA,"FALSE","FALSE","0","1","FALSE",0
"8594","RT @gerfingerpoken: North Carolina Correct. Transgender Restrooms are not a Civil Right - American Thinker - https://t.co/RKD8uHTz5y  - htt‚Ä¶","2016-09-22 14:09:00",NA,NA,"TRUE","FALSE","2","0","FALSE",2
"8595","RT @gerfingerpoken2: North Carolina Correct. Transgender Restrooms are not a Civil Right - American Thinker - https://t.co/OoktTwgWbI - htt‚Ä¶","2016-09-23 15:15:54",NA,NA,"TRUE","FALSE","7","0","FALSE",2
"8596","RT @UofU_ITSW: ""It is the love that exists with the hate that has kept me going"" @JennicetG #transgender #immigration #initiative4transform‚Ä¶","2016-09-14 02:53:11",NA,NA,"TRUE","FALSE","1","0","FALSE",0
"8597","Transgender actor axed from cast of EastEnders: Riley Carter Millington was first transgender actor to play c... https://t.co/I9Wd1Gx2U7","2016-09-21 01:06:40",NA,NA,"FALSE","FALSE","1","0","FALSE",0
"8598","UK's Freaky Army: Transgender soldier becomes UK‚Äôs first female combat officer: #sexchange #DavidCameron #BritishArmedForces","2016-09-18 11:35:26",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"8599","RT @benshapiro: NBA will bash Charlotte because of transgender bathrooms. But the Hornets actually get LOOTED and no response. https://t.co‚Ä¶","2016-09-22 17:58:26",NA,NA,"TRUE","FALSE","1266","0","FALSE",-1
"8600","Jill Soloway on ‚ÄòTransparent‚Äô Season 3, Future of Feminism and Confronting Privilege https://t.co/PzMGNC7uri","2016-09-23 17:33:49",NA,NA,"FALSE","FALSE","0","0","FALSE",2
"8601","I hope there are plenty of Transgender bathrooms for the fans attending. Oh ya this is hockey,no worries about that.  #russiavscanada","2016-09-15 01:43:19",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"8602","RT @TheLadyValor: #TSA .... update.
I've been contacted by an TSA officer from Wash DC. They speak of an ""investigation"" into... https://t.‚Ä¶","2016-09-22 15:45:28",NA,NA,"TRUE","FALSE","12","0","FALSE",0
"8603","RT @lorenaoneil: Jeffrey Tambor: ""I would not be unhappy were I the last cisgender male to play a female transgender on television.""
https:‚Ä¶","2016-09-19 01:33:22",NA,NA,"TRUE","FALSE","35","0","FALSE",-1
"8604","""The bathroom with its gender-binary regime ... is one of the signatures of the afterlife of slavery."" https://t.co/eTtgC5vShz","2016-09-16 09:02:26",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"8605","Transgender soldier becomes UK‚Äôs first female combat officer https://t.co/Ifkgxe4LSs","2016-09-18 06:24:46",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"8606","RT @AIIAmericanGirI: Transgender Engineering? Female Draft? No, Congress Is Focused On... Obscure Birds?
https://t.co/AwAdy3TzVk","2016-09-17 07:58:48",NA,NA,"TRUE","FALSE","3","0","FALSE",-1
"8607","The Human Sexuality class at OCCC will host a Transgender Panel on Monday September 26th.  The panel will include... https://t.co/QmEg5yyN9a","2016-09-19 18:00:14",NA,NA,"FALSE","FALSE","1","0","FALSE",0
