"","tweet","date","lat","lon","isretweet","retweeted","retweetcount","favoritecount","favorited","score"
"8773","@Uuneya @valeriekeefe As my miscarriages have informed mine.  But I don't discriminate against so called #breeders.  https://t.co/2twmqx1jPp","2016-09-25 00:50:01",NA,NA,"FALSE","FALSE","0","0","FALSE",-1
"8774","RT @OrlandoWeekly: Orlando woman will take her gun into Target bathrooms to protect herself from trans people https://t.co/PRsuo458zY https‚Ä¶","2016-09-26 01:57:37",NA,NA,"TRUE","FALSE","1563","0","FALSE",1
"8775","That same speaker: a transgender girl is a girl, a transgender boy is a boy.","2016-09-27 00:35:43",NA,NA,"FALSE","FALSE","0","1","FALSE",0
"8776","#UnLockYourWorld 'Modern Family' casts transgender child actor https://t.co/ZaPaKWJTCl","2016-09-27 18:16:25",NA,NA,"FALSE","FALSE","0","0","FALSE",1
"8777","h8r killings are what happens when the ruling class uses h8 and fear to control the sheeple
https://t.co/dDHBpLkM9y","2016-09-25 01:32:17",NA,NA,"FALSE","FALSE","0","0","FALSE",-1
"8778","RT @Variety: The upcoming episode of @ModernFam will feature the first transgender child actor as a friend of Lily's. https://t.co/xfV8uqCZ‚Ä¶","2016-09-27 12:10:05",NA,NA,"TRUE","FALSE","106","0","FALSE",1
"8779","‚ÄúWisconsin high school senior is finally allowed to use the bathroom at school‚Äù by Zack Ford https://t.co/Fn0hJM66hT","2016-09-23 10:18:58",NA,NA,"FALSE","FALSE","0","1","FALSE",0
"8780","Amazing insurance will cover this elective procedure but not other things directly related to health?  https://t.co/ROjErnEH0d via @WSJ","2016-09-26 22:44:18",NA,NA,"FALSE","FALSE","0","0","FALSE",1
"8781","RT @KansanNews: A transgender woman was harassed on Jayhawk Boulevard Tuesday night &amp; #KU campus groups are raising concern: https://t.co/S‚Ä¶","2016-09-23 20:32:51",NA,NA,"TRUE","FALSE","4","0","FALSE",-2
"8782","RT @Juliane_ubm: 7 Hottest Transgender People Who Are Ruling Modeling Industry https://t.co/TqmEKixdjh","2016-09-22 04:59:34",NA,NA,"TRUE","FALSE","27","0","FALSE",1
"8783","RT @mgsledge: Transgender woman was raped while housed in Orleans jail cell with ""high-risk"" male inmate, lawsuit alleges: https://t.co/rUn‚Ä¶","2016-09-20 23:48:36",NA,NA,"TRUE","FALSE","15","0","FALSE",-1
"8784","""The bathroom with its gender-binary regime ... is one of the signatures of the afterlife of slavery."" https://t.co/eTtgC5vShz","2016-09-19 08:11:45",NA,NA,"FALSE","FALSE","1","0","FALSE",0
"8785","RT @KansanNews: A transgender woman was harassed on Jayhawk Boulevard Tuesday night &amp; #KU campus groups are raising concern: https://t.co/S‚Ä¶","2016-09-23 20:32:51",NA,NA,"TRUE","FALSE","4","0","FALSE",-2
"8786","Transreelization celebrates the transgender experience through film. 100% of proceeds go to @TranslifeCenter visit:‚Ä¶ https://t.co/Fpcy3V5gjd","2016-09-26 18:24:05",NA,NA,"FALSE","FALSE","2","2","FALSE",0
"8787","RT @ClevelandClinic: .@CUngerMD explains why the transgender community needs more comprehensive care: https://t.co/lKCvpBfkEL","2016-09-27 01:17:01",NA,NA,"TRUE","FALSE","16","0","FALSE",1
"8788","Modern Family First Show With Transgender Kid Actor https://t.co/bfZLwPsDpm https://t.co/TkYWHqbtvm","2016-09-27 18:29:37",NA,NA,"FALSE","FALSE","1","0","FALSE",1
"8789","RT @CSElive: The United States in the 19th country to allow #transgender troops to openly serve. #SETHS2016","2016-09-25 14:05:14",NA,NA,"TRUE","FALSE","3","0","FALSE",1
"8790","Hello everyone,
I'm planning to make a #story in which i want to make the main character #transgender because it ... https://t.co/cXtItihaq8","2016-09-23 23:15:33",NA,NA,"FALSE","FALSE","0","1","FALSE",0
"8791","Weird! Transgender couple gives birth to baby (photos) https://t.co/EHdNalyUfn","2016-09-26 14:27:13",NA,NA,"FALSE","FALSE","0","0","FALSE",-1
"8792","RT @IndieWire: ‚ÄòModern Family‚Äô Will Feature Transgender Child Actor Jackson Millarker https://t.co/JYJUMxEzRW","2016-09-27 19:19:01",NA,NA,"TRUE","FALSE","7","0","FALSE",1
"8793","What you're seeing in Charlotte right now is obviously what happens when transgender people can't use the bathroom.","2016-09-22 03:54:46",NA,NA,"FALSE","FALSE","58","141","FALSE",1
"8794","RT @glaad: #ModernFamily to feature one of TV's first openly transgender child actors https://t.co/uH7D2zqbXy via @enews","2016-09-27 10:31:50",NA,NA,"TRUE","FALSE","28","0","FALSE",1
"8795","Pentagon to Pay for Some Sex-Change Operations for Transgender Troops #militaryrelocation https://t.co/C3Ohw1dm17 https://t.co/2GQXNUZB7n","2016-09-22 12:59:51",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"8796","BBC News - The transgender family where the father gives birth https://t.co/dyAsTEJJ5I","2016-09-23 06:46:24",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"8797","@PennySharpemlc as goodwilled as the program is bulling has increased at my school transgender is now used to insult each other. #primary","2016-09-22 07:43:02",NA,NA,"FALSE","FALSE","0","0","FALSE",-1
"8798","Mpls. police announce new transgender, gender nonconformity policy: The new rules will require officers to address‚Ä¶ https://t.co/i8XApEEF16","2016-09-21 19:24:07",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"8799","RT @IzzyRray: I'm a BOY in makeup. I'm not transgender, don't ask again.","2016-09-22 04:17:03",NA,NA,"TRUE","FALSE","3","0","FALSE",0
"8800","RT @TransNewsGirl: [News/Health] [WA, USA] Seattle Children‚Äôs Hospital to open transgender care clinic: The Spokesman-Review, WA... https:/‚Ä¶","2016-09-26 10:55:13",NA,NA,"TRUE","FALSE","1","0","FALSE",0
"8801","RT @MACcosmetics: A look at the new film about transgender individuals, produced by @MACAIDSFund &amp; @silasio: https://t.co/IWhtscEPGW https:‚Ä¶","2016-09-27 19:10:32",NA,NA,"TRUE","FALSE","19","0","FALSE",0
"8802","12-year-old transgender student delivers powerful speech to school board to fight transphobic rhetoric:‚Ä¶ https://t.co/izPctKhIFd","2016-09-27 19:20:14",NA,NA,"FALSE","FALSE","1","5","FALSE",0
"8803","@DearLeader10 @Qafzeh So, would we consider this to be transgender? Is this new or has this been a thing? I have so many questions.","2016-09-25 00:03:37",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"8804","RT @Juliane_ubm: 7 Hottest Transgender People Who Are Ruling Modeling Industry https://t.co/TqmEKixdjh","2016-09-22 04:53:46",NA,NA,"TRUE","FALSE","27","0","FALSE",1
"8805","RT @UploadVR: 'The Circle' might be one of the most powerful @oculus Touch experiences yet. via @Hero_Kvatch #EGX2016 #VR https://t.co/t1p7‚Ä¶","2016-09-25 00:12:25",NA,NA,"TRUE","FALSE","2","0","FALSE",1
"8806","RT @OrlandoWeekly: Orlando woman will take her gun into Target bathrooms to protect herself from trans people https://t.co/PRsuo458zY https‚Ä¶","2016-09-26 01:56:44",NA,NA,"TRUE","FALSE","1563","0","FALSE",1
"8807","One speaker lauds @DSISD w being consistent w the law re: transgender bathroom topic.","2016-09-27 00:34:29",NA,NA,"FALSE","FALSE","0","1","FALSE",1
"8808","'Modern Family' casts transgender child actor https://t.co/ajzJFegbq0","2016-09-27 18:14:50",NA,NA,"FALSE","FALSE","0","0","FALSE",1
"8809","@aspIoded autism isn't a choice. Just like being transgender or African. Stay pc","2016-09-25 01:31:46",NA,NA,"FALSE","FALSE","0","1","FALSE",1
"8810","RT @MarcSnetiker: If you love someone whom Trump considers on the fringe of society‚Äîsomeone female or gay or black or Latino or Asian or tr‚Ä¶","2016-09-27 12:06:22",NA,NA,"TRUE","FALSE","1020","0","FALSE",2
"8811","@RobertSGraham They created a COMMITTEE to CONSIDER discussing transgender people in a class. Why is that appalling?","2016-09-23 02:14:03",NA,NA,"FALSE","FALSE","0","3","FALSE",-1
"8812","i have become so intolerant of gay flamboyance and the transgender bs","2016-09-26 22:41:46",NA,NA,"FALSE","FALSE","0","0","FALSE",-1
"8813","RT @KansanNews: A transgender woman was harassed on Jayhawk Boulevard Tuesday night &amp; #KU campus groups are raising concern: https://t.co/S‚Ä¶","2016-09-23 20:30:27",NA,NA,"TRUE","FALSE","4","0","FALSE",-2
"8814","RT @Juliane_ubm: 7 Hottest Transgender People Who Are Ruling Modeling Industry https://t.co/TqmEKixdjh","2016-09-22 04:59:33",NA,NA,"TRUE","FALSE","27","0","FALSE",1
"8815","RT @mgsledge: Transgender woman was raped while housed in Orleans jail cell with ""high-risk"" male inmate, lawsuit alleges: https://t.co/rUn‚Ä¶","2016-09-20 23:45:27",NA,NA,"TRUE","FALSE","15","0","FALSE",-1
"8816","""The bathroom with its gender-binary regime ... is one of the signatures of the afterlife of slavery."" https://t.co/eTtgC5vShz","2016-09-18 11:14:29",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"8817","RT @KansanNews: A transgender woman was harassed on Jayhawk Boulevard Tuesday night &amp; #KU campus groups are raising concern: https://t.co/S‚Ä¶","2016-09-23 20:30:27",NA,NA,"TRUE","FALSE","4","0","FALSE",-2
"8818","Trans man gives birth to OWN BABY in world first... https://t.co/K3cNGyxwT0 https://t.co/evIasRpo3Q","2016-09-26 18:21:44",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"8819","RT @ClevelandClinic: .@CUngerMD explains why the transgender community needs more comprehensive care: https://t.co/lKCvpBfkEL","2016-09-27 01:14:05",NA,NA,"TRUE","FALSE","16","0","FALSE",1
"8820","'Modern Family' casts transgender child actor: ABC's Modern Family has cast its first openly transgender chil... https://t.co/0dBEQx8iiq","2016-09-27 18:08:15",NA,NA,"FALSE","FALSE","0","0","FALSE",3
"8821","U.S. Supreme Court has reasons to duck transgender rights fight https://t.co/XJzXD0i10U #LGBT #CircuitCourt","2016-09-25 14:02:51",NA,NA,"FALSE","FALSE","0","0","FALSE",1
"8822","RT @fgtmarina: or transgender couple has child. https://t.co/t6wBIEME17","2016-09-23 23:11:19",NA,NA,"TRUE","FALSE","19","0","FALSE",0
"8823","[News] [USA] Supreme Court has reasons to duck transgender rights fight: Reuters, USA Sun Sep 25, 2016 | 2:13... https://t.co/OOcambDNw9","2016-09-26 14:02:00",NA,NA,"FALSE","FALSE","1","0","FALSE",1
"8824","RT @IndieWire: ‚ÄòModern Family‚Äô Will Feature Transgender Child Actor Jackson Millarker https://t.co/JYJUMxEzRW","2016-09-27 19:18:37",NA,NA,"TRUE","FALSE","7","0","FALSE",1
"8825","Ì†æÌ¥ñ MN Christians want transgender people to ""ask them first"" before using the bathroom 
https://t.co/DcqUeLlTDd","2016-09-20 15:07:45",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"8826","#BBCLive The American series has cast its first transgender child actor for a forthcoming episode called A St...  https://t.co/gNP28TIwIQ","2016-09-27 10:25:22",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"8827","Holy Bullies and Headless Monsters: Campaign wants transgender community to 'ask them first' before using restroom https://t.co/i08m8vk0p1","2016-09-22 12:49:00",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"8828","Kellie Maloney, former boxing manager of Lennox Lewis to speak at transgender conference https://t.co/ElYvxyrhg3","2016-09-20 18:45:17",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"8829","9/21 for 9/22 CE  School lunches  https://t.co/W8iBfRtfEM  2)  Mpls Police https://t.co/vLiMINcZ9r   (present Friday due to late posting)","2016-09-22 03:10:09",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"8830","The new rules compel officers to address transgender people with their adopted names and use gender-appropriate pronouns.","2016-09-21 18:17:19",NA,NA,"FALSE","FALSE","2","3","FALSE",0
"8831","RT @IzzyRray: I'm a BOY in makeup. I'm not transgender, don't ask again.","2016-09-22 04:16:24",NA,NA,"TRUE","FALSE","3","0","FALSE",0
"8832","In the USA, Supreme Court has reasons to duck #transgender rights fight https://t.co/v6EoMaufnf #trans #LGBT","2016-09-26 10:46:31",NA,NA,"FALSE","FALSE","1","2","FALSE",1
"8833","Modern Family First Show With Transgender Kid Actor: Jackson Millarker, 8, guest-stars Wednesday https://t.co/4guWBomBQj","2016-09-27 19:10:30",NA,NA,"FALSE","FALSE","0","0","FALSE",1
"8834","RT @HetrickMartin: .@ModernFam makes #history by casting TV's first #transgender child actor https://t.co/afZ5gChYxu via@huffpostqueer  #lg‚Ä¶","2016-09-27 19:19:46",NA,NA,"TRUE","FALSE","1","0","FALSE",0
"8835","RT @TransLawCenter: This New York Fashion Week Was HUGE for #Trans Representation #NYFW https://t.co/btHi9gg0Eo https://t.co/0S2xstROgJ","2016-09-24 23:33:17",NA,NA,"TRUE","FALSE","11","0","FALSE",0
"8836","RT @Juliane_ubm: 7 Hottest Transgender People Who Are Ruling Modeling Industry https://t.co/TqmEKixdjh","2016-09-22 04:52:41",NA,NA,"TRUE","FALSE","27","0","FALSE",1
"8837","@DearLeader10 @Qafzeh So, would we consider this to be transgender? Is this new or has this been a thing? I have so many questions.","2016-09-25 00:03:37",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"8838","RT @OrlandoWeekly: Orlando woman will take her gun into Target bathrooms to protect herself from trans people https://t.co/PRsuo458zY https‚Ä¶","2016-09-26 01:46:42",NA,NA,"TRUE","FALSE","1563","0","FALSE",1
"8839","The U.S. tricare health care system now covers transgender #military family members and retirees. https://t.co/76KpZ51oIk #healthcare","2016-09-27 00:13:00",NA,NA,"FALSE","FALSE","1","0","FALSE",0
"8840","'Modern Family' casts transgender child actor https://t.co/AApVeY58s7","2016-09-27 18:11:50",NA,NA,"FALSE","FALSE","0","0","FALSE",1
"8841","Oh, FFS, with heels he's what? 6'8""? So he manipulates the TSA into making a female agent pat him down? WRONG. @CNN https://t.co/UkSnA9TNLp","2016-09-25 01:12:50",NA,NA,"FALSE","FALSE","1","3","FALSE",-1
"8842","RT @Variety: The upcoming episode of @ModernFam will feature the first transgender child actor as a friend of Lily's. https://t.co/xfV8uqCZ‚Ä¶","2016-09-27 12:04:53",NA,NA,"TRUE","FALSE","106","0","FALSE",1
"8843","Well this cracker should know all about hating people. He voted for the transgender bathroom bill.@JoyAnnReid https://t.co/YMwAOdKA89","2016-09-23 02:05:47",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"8844","Black, White, Hispanic. Male, Female, Transgender. It really doesn't matter. Once they have a uniform on - you... https://t.co/p9wYPwXaqX","2016-09-26 22:19:32",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"8845","A transgender woman was harassed on Jayhawk Boulevard Tuesday night &amp; #KU campus groups are raising concern:‚Ä¶ https://t.co/hZJeE7nqmk","2016-09-23 20:30:09",NA,NA,"FALSE","FALSE","4","2","FALSE",-2
"8846","RT @Juliane_ubm: 7 Hottest Transgender People Who Are Ruling Modeling Industry https://t.co/TqmEKixdjh","2016-09-22 04:58:59",NA,NA,"TRUE","FALSE","27","0","FALSE",1
"8847","RT @mgsledge: Transgender woman was raped while housed in Orleans jail cell with ""high-risk"" male inmate, lawsuit alleges: https://t.co/rUn‚Ä¶","2016-09-20 23:45:25",NA,NA,"TRUE","FALSE","15","0","FALSE",-1
"8848","""Modern Family"" Casts Its First Openly Transgender Child Actor https://t.co/Mh2HVkffOc via @NewNowNext","2016-09-27 19:27:59",NA,NA,"FALSE","FALSE","0","0","FALSE",2
"8849","A transgender woman was harassed on Jayhawk Boulevard Tuesday night &amp; #KU campus groups are raising concern:‚Ä¶ https://t.co/hZJeE7nqmk","2016-09-23 20:30:09",NA,NA,"FALSE","FALSE","4","2","FALSE",-2
"8850","N. C. Correct. Transgender Restrooms Not Civil Right - American Thinker - https://t.co/OoktTwgWbI  #PJNET - https://t.co/OKd0oHeLQs","2016-09-26 18:19:37",NA,NA,"FALSE","FALSE","1","2","FALSE",2
"8851","RT @ClevelandClinic: .@CUngerMD explains why the transgender community needs more comprehensive care: https://t.co/lKCvpBfkEL","2016-09-27 01:12:49",NA,NA,"TRUE","FALSE","16","0","FALSE",1
"8852","@CNN Is this 8yr old PHYSICALLY transgender, or at 8, before the hormones of puberty, he deems himself as such? Or does MOM want him to be?","2016-09-27 15:49:46",NA,NA,"FALSE","FALSE","0","2","FALSE",0
"8853","RT @keichri: U.S. Supreme Court has reasons to duck transgender rights fight - https://t.co/7TvQhs3rzG","2016-09-25 13:41:23",NA,NA,"TRUE","FALSE","1","0","FALSE",1
"8854","RT @fgtmarina: or transgender couple has child. https://t.co/t6wBIEME17","2016-09-23 22:41:28",NA,NA,"TRUE","FALSE","19","0","FALSE",0
"8855","[News] [TX, USA] Parents picking sides in Dripping Springs transgender bathroom debate: KXAN, TX, USA Parents... https://t.co/43Iuscq74v","2016-09-26 14:01:59",NA,NA,"FALSE","FALSE","0","0","FALSE",-1
"8856","First #Trans #Child #Actor. https://t.co/Y2BfiaQbNr","2016-09-27 19:18:00",NA,NA,"FALSE","FALSE","0","1","FALSE",0
"8857","This is the Cleveland Aquarium's solution to #transgender bathroom issues.  I applaud the creativity. https://t.co/uksEDkhiG5","2016-09-20 12:39:55",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"8858","Modern Family will feature a transgender child actor in a forthcoming episode: The American series has cast i... https://t.co/oaKqQPI5Pe","2016-09-27 10:25:09",NA,NA,"FALSE","FALSE","0","0","FALSE",1
"8859","Another legal win for transgender high school students https://t.co/ZVXjlpEdgA","2016-09-22 11:32:23",NA,NA,"FALSE","FALSE","0","0","FALSE",1
"8860","""Blackness troubles gender ... Blackness makes for gender trouble."" https://t.co/EGS2zVegA3 https://t.co/3oqQn8PYVH","2016-09-20 07:07:15",NA,NA,"FALSE","FALSE","0","1","FALSE",-2
"8861","Got my name changed at work!!! 

YESSSSS #transgender #gettingshitdone https://t.co/E08eWstPiE","2016-09-21 23:27:51",NA,NA,"FALSE","FALSE","0","3","FALSE",1
"8862","Wisconsin Transgender Student Scores Victory In School Bathroom Case https://t.co/0KHOutmvQ3","2016-09-21 18:10:19",NA,NA,"FALSE","FALSE","0","0","FALSE",1
"8863","I'm a BOY in makeup. I'm not transgender, don't ask again.","2016-09-22 04:15:49",NA,NA,"FALSE","FALSE","3","4","FALSE",0
"8864","In Nebraska, For #transgender students, acceptance goes beyond a bathroom stall https://t.co/RmKQkJXRMC #trans #LGBT","2016-09-26 09:39:45",NA,NA,"FALSE","FALSE","1","2","FALSE",-1
"8865",".@ModernFam makes #history by casting TV's first #transgender child actor https://t.co/afZ5gChYxu via@huffpostqueer  #lgbt #representation","2016-09-27 19:10:15",NA,NA,"FALSE","FALSE","1","0","FALSE",0
"8866","RT @IndieWire: ‚ÄòModern Family‚Äô Will Feature Transgender Child Actor Jackson Millarker https://t.co/JYJUMxEzRW","2016-09-27 19:19:01",NA,NA,"TRUE","FALSE","7","0","FALSE",1
"8867","RT @TransLawCenter: This New York Fashion Week Was HUGE for #Trans Representation #NYFW https://t.co/btHi9gg0Eo https://t.co/0S2xstROgJ","2016-09-24 23:13:13",NA,NA,"TRUE","FALSE","11","0","FALSE",0
"8868","RT @Juliane_ubm: 7 Hottest Transgender People Who Are Ruling Modeling Industry https://t.co/TqmEKixdjh","2016-09-22 04:50:42",NA,NA,"TRUE","FALSE","27","0","FALSE",1
"8869","RT @TransLawCenter: This New York Fashion Week Was HUGE for #Trans Representation #NYFW https://t.co/btHi9gg0Eo https://t.co/0S2xstROgJ","2016-09-24 23:33:17",NA,NA,"TRUE","FALSE","11","0","FALSE",0
